experiment,episode,board_size,start_stones,opponent,dqn_color,winner,dqn_win,game_length,invalid_fallbacks,experimental_board_transfer
unseen_starting_positions,23,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,24,7,2,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,25,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,26,7,2,Random Agent,BLUE,RED,0,39,0,False
unseen_starting_positions,27,7,2,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,28,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,29,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,30,7,2,Random Agent,BLUE,BLUE,1,22,0,False
unseen_starting_positions,31,7,2,Random Agent,RED,RED,1,23,0,False
unseen_starting_positions,32,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,33,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,34,7,2,Random Agent,BLUE,BLUE,1,26,0,False
unseen_starting_positions,35,7,2,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,36,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,37,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,38,7,2,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,39,7,2,Random Agent,RED,BLUE,0,24,0,False
unseen_starting_positions,40,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,41,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,42,7,2,Random Agent,BLUE,BLUE,1,30,0,False
unseen_starting_positions,43,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,44,7,2,Random Agent,BLUE,BLUE,1,32,0,False
unseen_starting_positions,45,7,2,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,46,7,2,Random Agent,BLUE,BLUE,1,24,0,False
unseen_starting_positions,47,7,2,Random Agent,RED,RED,1,21,0,False
unseen_starting_positions,48,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,49,7,2,Random Agent,RED,RED,1,19,0,False
unseen_starting_positions,50,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,51,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,52,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,53,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,54,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,55,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,56,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,57,7,2,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,58,7,2,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,59,7,2,Random Agent,RED,RED,1,15,0,False
